exemplar_id,ticker,timing_mode,session,h1_outcome,bucket,fired_faithful_expected,fired_isolated_expected,fired_classes_faithful,fired_classes_isolated
ttlc-fig10-1-body,BODY,window_sweep,2010-12-06,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-12-07,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-12-08,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-12-09,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-12-10,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-12-13,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-12-14,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-12-15,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-12-16,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-12-17,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-12-20,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-12-21,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-12-22,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-12-23,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-12-27,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-12-28,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-12-29,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-12-30,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2010-12-31,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2011-01-03,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2011-01-04,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2011-01-05,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2011-01-06,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2011-01-07,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2011-01-10,skip_insufficient_history,,False,False,,high_tight_flag
ttlc-fig10-1-body,BODY,window_sweep,2011-01-11,skip_insufficient_history,,False,False,,
ttlc-fig10-1-body,BODY,window_sweep,2011-01-12,skip_insufficient_history,,False,False,,
twosmw-fig10-44-syk,SYK,single_session,1995-01-03,surfaced_watch,watch,False,True,,high_tight_flag;vcp
twosmw-fig10-44-syk,SYK,window_sweep,1994-10-06,skip_gate_rejection,skip,False,True,,high_tight_flag;vcp
twosmw-fig10-44-syk,SYK,window_sweep,1994-10-07,skip_gate_rejection,skip,False,True,,high_tight_flag;vcp
twosmw-fig10-44-syk,SYK,window_sweep,1994-10-10,skip_gate_rejection,skip,False,True,,cup_with_handle;high_tight_flag;vcp
twosmw-fig10-44-syk,SYK,window_sweep,1994-10-11,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-10-12,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-10-13,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-10-14,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-10-17,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-10-18,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-10-19,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-10-20,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-10-21,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-10-24,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-10-25,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-10-26,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-10-27,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-10-28,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-10-31,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-11-01,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-11-02,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-11-03,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-11-04,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-11-07,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-11-08,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-11-09,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-11-10,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-11-11,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-11-14,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-11-15,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-11-16,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-11-17,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-11-18,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-11-21,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-11-22,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-11-23,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-11-25,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-11-28,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-11-29,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-11-30,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-12-01,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-12-02,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-12-05,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-12-06,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-12-07,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-12-08,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-12-09,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-12-12,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-12-13,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-12-14,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-12-15,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-12-16,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-12-19,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-12-20,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-12-21,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-12-22,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-12-23,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-12-27,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-12-28,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-12-29,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1994-12-30,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-44-syk,SYK,window_sweep,1995-01-03,surfaced_watch,watch,False,True,,high_tight_flag;vcp
twosmw-fig10-44-syk,SYK,window_sweep,1995-01-04,surfaced_watch,watch,False,True,,high_tight_flag;vcp
twosmw-fig10-44-syk,SYK,window_sweep,1995-01-05,skip_gate_rejection,skip,False,True,,high_tight_flag;vcp
twosmw-fig10-44-syk,SYK,window_sweep,1995-01-06,skip_gate_rejection,skip,False,True,,high_tight_flag;vcp
twosmw-fig10-44-syk,SYK,window_sweep,1995-01-09,skip_gate_rejection,skip,False,True,,high_tight_flag;vcp
twosmw-fig10-44-syk,SYK,window_sweep,1995-01-10,skip_gate_rejection,skip,False,True,,high_tight_flag;vcp
twosmw-fig10-62-bby,BBY,single_session,1997-12-30,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-10-03,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-10-06,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-10-07,surfaced_watch,watch,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-10-08,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-10-09,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-10-10,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-10-13,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-10-14,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-10-15,skip_gate_rejection,skip,False,False,,
twosmw-fig10-62-bby,BBY,window_sweep,1997-10-16,skip_gate_rejection,skip,False,False,,
twosmw-fig10-62-bby,BBY,window_sweep,1997-10-17,skip_gate_rejection,skip,False,False,,
twosmw-fig10-62-bby,BBY,window_sweep,1997-10-20,skip_gate_rejection,skip,False,False,,
twosmw-fig10-62-bby,BBY,window_sweep,1997-10-21,skip_gate_rejection,skip,False,False,,
twosmw-fig10-62-bby,BBY,window_sweep,1997-10-22,skip_gate_rejection,skip,False,False,,
twosmw-fig10-62-bby,BBY,window_sweep,1997-10-23,skip_gate_rejection,skip,True,True,vcp,vcp
twosmw-fig10-62-bby,BBY,window_sweep,1997-10-24,skip_gate_rejection,skip,True,True,vcp,vcp
twosmw-fig10-62-bby,BBY,window_sweep,1997-10-27,surfaced_watch,watch,True,True,vcp,vcp
twosmw-fig10-62-bby,BBY,window_sweep,1997-10-28,skip_gate_rejection,skip,False,False,,
twosmw-fig10-62-bby,BBY,window_sweep,1997-10-29,skip_gate_rejection,skip,False,False,,
twosmw-fig10-62-bby,BBY,window_sweep,1997-10-30,surfaced_watch,watch,False,False,,
twosmw-fig10-62-bby,BBY,window_sweep,1997-10-31,surfaced_watch,watch,False,False,,
twosmw-fig10-62-bby,BBY,window_sweep,1997-11-03,surfaced_watch,watch,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-11-04,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-11-05,surfaced_watch,watch,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-11-06,surfaced_watch,watch,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-11-07,surfaced_watch,watch,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-11-10,surfaced_watch,watch,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-11-11,surfaced_watch,watch,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-11-12,surfaced_watch,watch,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-11-13,surfaced_watch,watch,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-11-14,surfaced_watch,watch,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-11-17,surfaced_watch,watch,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-11-18,surfaced_watch,watch,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-11-19,surfaced_watch,watch,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-11-20,surfaced_watch,watch,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-11-21,surfaced_watch,watch,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-11-24,surfaced_watch,watch,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-11-25,surfaced_watch,watch,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-11-26,surfaced_watch,watch,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-11-28,surfaced_watch,watch,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-12-01,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-12-02,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-12-03,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-12-04,skip_gate_rejection,skip,False,False,,
twosmw-fig10-62-bby,BBY,window_sweep,1997-12-05,skip_gate_rejection,skip,False,False,,
twosmw-fig10-62-bby,BBY,window_sweep,1997-12-08,skip_gate_rejection,skip,False,False,,
twosmw-fig10-62-bby,BBY,window_sweep,1997-12-09,skip_gate_rejection,skip,False,False,,
twosmw-fig10-62-bby,BBY,window_sweep,1997-12-10,skip_gate_rejection,skip,False,False,,
twosmw-fig10-62-bby,BBY,window_sweep,1997-12-11,skip_gate_rejection,skip,False,False,,
twosmw-fig10-62-bby,BBY,window_sweep,1997-12-12,skip_gate_rejection,skip,False,False,,
twosmw-fig10-62-bby,BBY,window_sweep,1997-12-15,skip_gate_rejection,skip,True,True,vcp,vcp
twosmw-fig10-62-bby,BBY,window_sweep,1997-12-16,skip_gate_rejection,skip,True,True,vcp,vcp
twosmw-fig10-62-bby,BBY,window_sweep,1997-12-17,skip_gate_rejection,skip,True,True,vcp,vcp
twosmw-fig10-62-bby,BBY,window_sweep,1997-12-18,skip_gate_rejection,skip,True,True,vcp,vcp
twosmw-fig10-62-bby,BBY,window_sweep,1997-12-19,skip_gate_rejection,skip,True,True,vcp,vcp
twosmw-fig10-62-bby,BBY,window_sweep,1997-12-22,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-12-23,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-12-24,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-12-26,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-12-29,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-12-30,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1997-12-31,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1998-01-02,skip_gate_rejection,skip,False,False,high_tight_flag,high_tight_flag
twosmw-fig10-62-bby,BBY,window_sweep,1998-01-05,skip_gate_rejection,skip,False,False,,
twosmw-fig10-62-bby,BBY,window_sweep,1998-01-06,skip_gate_rejection,skip,False,False,,
twosmw-fig10-62-bby,BBY,window_sweep,1998-01-07,skip_gate_rejection,skip,False,False,,
twosmw-fig10-61-qsii,QSII,single_session,1995-09-22,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-08-18,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-08-21,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-08-22,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-08-23,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-08-24,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-08-25,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-08-28,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-08-29,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-08-30,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-08-31,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-09-01,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-09-05,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-09-06,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-09-07,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-09-08,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-09-11,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-09-12,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-09-13,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-09-14,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-09-15,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-09-18,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-09-19,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-09-20,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-09-21,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-09-22,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-09-25,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-09-26,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-09-27,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-09-28,skip_insufficient_history,,False,False,,
twosmw-fig10-61-qsii,QSII,window_sweep,1995-09-29,skip_insufficient_history,,False,False,,
twosmw-fig10-29-amsc,AMSC,single_session,2003-12-29,surfaced_watch,watch,False,False,,
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-10-02,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-10-03,skip_gate_rejection,skip,False,False,,
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-10-06,skip_gate_rejection,skip,False,False,,
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-10-07,skip_gate_rejection,skip,False,False,,
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-10-08,skip_gate_rejection,skip,False,False,,
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-10-09,skip_gate_rejection,skip,False,False,,
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-10-10,skip_gate_rejection,skip,False,False,,
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-10-13,skip_gate_rejection,skip,False,False,,
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-10-14,skip_gate_rejection,skip,False,False,,
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-10-15,skip_gate_rejection,skip,False,False,,
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-10-16,skip_gate_rejection,skip,False,False,,
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-10-17,skip_gate_rejection,skip,False,True,,vcp
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-10-20,skip_gate_rejection,skip,False,True,,vcp
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-10-21,skip_gate_rejection,skip,False,True,,vcp
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-10-22,skip_gate_rejection,skip,False,True,,vcp
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-10-23,skip_gate_rejection,skip,False,True,,vcp
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-10-24,skip_gate_rejection,skip,False,True,,vcp
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-10-27,skip_gate_rejection,skip,False,True,,vcp
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-10-28,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-10-29,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-10-30,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-10-31,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-11-03,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-11-04,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-11-05,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-11-06,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-11-07,skip_gate_rejection,skip,False,False,,
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-11-10,skip_gate_rejection,skip,False,False,,
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-11-11,skip_gate_rejection,skip,False,False,,
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-11-12,skip_gate_rejection,skip,False,False,,
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-11-13,skip_gate_rejection,skip,False,False,,
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-11-14,skip_gate_rejection,skip,False,False,,
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-11-17,skip_gate_rejection,skip,False,False,,
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-11-18,skip_gate_rejection,skip,False,False,,
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-11-19,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-11-20,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-11-21,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-11-24,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-11-25,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-11-26,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-11-28,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-12-01,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-12-02,skip_gate_rejection,skip,False,False,,
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-12-03,skip_gate_rejection,skip,False,False,,
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-12-04,surfaced_watch,watch,False,False,,
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-12-05,surfaced_watch,watch,False,False,,
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-12-08,surfaced_watch,watch,False,False,,
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-12-09,surfaced_watch,watch,False,False,,
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-12-10,surfaced_watch,watch,False,False,,
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-12-11,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-12-12,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-12-15,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-12-16,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-12-17,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-12-18,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-12-19,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-12-22,skip_gate_rejection,skip,False,False,,high_tight_flag
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-12-23,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-12-24,surfaced_watch,watch,False,False,,high_tight_flag
twosmw-fig10-29-amsc,AMSC,window_sweep,2003-12-26,surfaced_watch,watch,False,False,,high_tight_flag
